Sample,Prin1,Prin2,Prin3,Prin4
GA,0.02034316,0.002900963,-0.000962781,0.005338988
GA,0.019695019,0.002163901,0.000491834,0.000932549
GA,-0.019511676,-0.003991947,-0.00091956,0.010810161
GA,0.016691597,0.002432367,0.000314971,0.000462919
GA,-0.01533451,0.018961223,0.001893273,-0.002335121
GA,0.011447833,0.000390699,0.000129228,0.000837899
GA,-0.00170833,0.007058596,-2.49114E-05,0.002779243
GA,0.006170822,-0.011421074,0.000366634,4.56992E-05
GA,0.00393383,0.001644662,0.001024908,-0.002463189
GA,0.003877093,-0.003960972,0.00125727,-0.002212428
GA,0.016043221,0.003643674,-0.000285103,0.003938828
GA,0.020178999,0.00273455,-1.42321E-06,0.002152826
GA,0.012713163,-0.005656059,0.000354951,0.000298133
GA,0.01493705,-0.002973056,0.00031958,0.000211536
GA,0.005061771,-0.003463346,0.001857532,-0.006421208
GA,0.010464403,-0.000718109,-0.000139377,0.003962033
GA,0.020421632,0.000712804,-0.001159716,0.006234783
GA,0.014325006,-0.003050967,-0.000925825,0.005260239
GA,0.008757456,0.008138702,0.001149447,-0.00205515
GA,0.005454023,-0.00047539,0.000540094,-0.001283379
GA,0.011190251,-0.00456956,-0.00053106,0.004924314
GA,0.01761328,0.001900739,0.001512813,-0.004536462
GA,0.018205013,0.001095327,-0.000674278,0.004591942
GA,-0.015187069,0.00929033,-0.000187196,0.002993441
GA,0.017505905,0.000755388,0.00017934,0.001457549
GA,0.003842194,0.003396496,0.000721591,-0.000663935
GA,0.007690232,-0.004816804,-0.000662533,0.005513545
GA,-0.016934305,0.004189088,0.000725725,-0.003204056
GA,0.015257203,0.003450508,0.000585119,-0.000215235
GA,0.000896162,0.004941127,-8.14687E-05,0.002751763
GA,0.009553785,0.010085084,0.000575308,0.00141609
GA,-0.029781362,-0.008535927,0.00036642,-0.009783833
GA,0.012266743,-0.004652214,0.000941622,-0.001784366
GA,0.010086942,-0.007269692,-0.000344683,0.004298196
GA,0.018031369,0.001104808,0.000180089,0.000721987
GA,0.016414321,0.001757407,-2.51782E-05,0.002313209
GA,0.002742241,-0.0047136,-0.00050048,0.003846104
GA,0.018649872,0.001397562,0.000335013,0.000575091
GA,0.005797325,0.001451672,-0.00021753,0.001208601
GA,0.000428874,0.000253318,0.000253353,7.97007E-05
GA,0.019771141,-0.000128064,-0.000993726,0.006274465
GA,0.009659167,0.008024102,0.001549422,-0.004463382
GA,0.003611377,0.005353453,0.002363148,-0.006521348
GA,0.013665817,-0.00067859,0.001029151,-0.001613464
GA,0.021029469,0.002194724,-0.000505767,0.003930856
GA,0.016413788,0.004353974,0.00013489,0.002501264
GA,0.009843297,0.003129253,0.00041995,2.2333E-05
GA,0.018256002,0.001202555,-0.000667772,0.005382678
GA,-0.008663715,-0.003793485,0.000181263,-0.000334399
GA,0.010728681,-0.000912763,0.000936909,-0.001754455
GA,0.010501635,-0.003984832,-0.000312267,0.003178534
GA,0.014689095,0.004285521,0.000276337,0.001597967
GA,0.014672776,-0.003196283,0.000366907,0.001280084
GA,0.003826426,-0.000825297,0.000773849,-0.002292398
GA,0.003375293,-0.000240082,-0.000662073,0.004270908
GA,0.017123782,0.004763582,0.00044594,0.000558117
GA,0.012440774,0.000990896,0.000199583,0.001837839
GA,0.006581949,0.006131423,0.000421568,0.000412984
GA,0.020893019,0.003130121,-0.000229987,0.002393468
GA,-0.005720742,-0.003777962,0.000377259,-0.000394512
GA,0.004888589,0.000682296,0.000664193,-0.000162878
GA,0.00157177,0.000606418,-0.001084406,0.006355965
GA,-0.022602284,-0.006172471,0.001341913,-0.00562515
GA,0.002808282,-0.006125818,-0.00101966,0.007768703
GA,0.002918242,-0.002195404,-0.000911825,0.005933098
GA,0.006605009,0.007595108,0.000276369,-0.000221282
GA,-0.017431549,-0.003203536,-0.000345083,-0.000538592
GA,0.007856975,0.00579875,0.000710629,0.002077869
GA,0.019196276,0.001991335,-0.000586024,0.005010068
GA,0.013388157,-0.004310261,-0.00064928,0.004346852
GA,-0.001894007,-0.015109527,-6.40465E-05,0.002992067
GA,0.015080095,0.007277118,-0.000106719,0.003453073
GA,-0.003032914,-0.000155485,-0.000167119,0.003636022
GA,0.009834724,0.008272047,0.000748638,-0.000319746
GA,0.003477953,-0.007143042,-0.00032653,0.002786992
GA,-0.032048243,0.008173284,0.003841711,0.011911738
GA,0.004978636,-0.003935813,0.000550947,-0.000805444
GA,-0.00875874,-0.000170989,-0.000428075,0.00338815
GA,0.021343808,0.00456777,-0.000310915,0.00264245
GA,0.004268842,-0.003703089,0.001340491,-0.004286539
GA,0.021839704,0.003881083,-0.000945507,0.005090022
GA,0.002040537,-0.002550863,0.000250572,0.000400051
GA,0.005973654,0.004437642,-0.00014606,0.002775627
GA,0.00950959,0.002189892,0.000190698,0.000258004
GA,0.020380471,0.003105184,-0.000284666,0.002634534
GA,-0.014605433,0.000292976,0.000248812,0.018744032
GA,-0.003563915,0.005317052,0.000685274,-0.0035048
GA,0.020022224,0.00195111,-0.000446453,0.003447875
GA,0.016648838,0.005845747,0.001275847,-0.003752347
GA,0.01498445,0.002903441,0.000771563,-0.001093612
GA,0.016175965,5.95061E-05,-0.000109524,0.002495328
GA,0.002069924,-0.007085401,0.000489134,-0.001035224
GA,-0.001785765,0.004825782,-7.07736E-05,0.000108323
GA,0.020278688,0.001129828,-0.000725167,0.004246453
GA,0.019147939,0.00276782,-2.18662E-05,0.00170007
GA,0.013495252,0.002261461,-0.000775026,0.006018004
GA,0.021612035,0.003030311,-0.000873369,0.005078909
GA,0.009720602,-0.002384478,0.000891632,-0.002838101
GA,-0.018637556,0.014899609,0.002239465,-0.009339778
GA,0.014254424,0.005653332,0.000114609,0.001384582
GA,0.017694996,0.00531228,0.000904999,-0.000860887
GA,0.018942714,0.002214136,-0.00077295,0.005366234
GA,0.014769767,-0.001083961,-0.000102357,0.002994885
GA,0.010659183,-0.000744165,-6.95007E-05,0.000590844
GA,0.013229662,-0.001409658,0.000538995,-0.000148835
GA,0.018566206,0.001536712,-0.000101507,0.001689945
GA,0.003733214,-0.002372273,-0.000126702,-0.000699674
GA,0.013916361,0.008042537,-0.000457652,0.004561074
GA,0.000126823,0.003327322,-8.20727E-05,0.002345074
GA,0.006977608,-0.009345124,-0.000166396,0.002045063
GA,0.009175827,0.006820357,0.000267333,0.001763223
GA,0.016516137,-0.00472021,-0.000913436,0.00531386
GA,0.003911916,-0.004810201,0.000659923,-0.003118159
GA,0.011576585,0.005868284,0.001267032,-0.00376421
GA,0.004204032,0.001588084,0.000892865,-0.001997815
GA,0.01321354,-0.000332408,0.00112851,-0.0030321
GA,0.018238531,0.000823841,0.000731338,-0.001417122
GA,0.021253934,0.002424099,-0.000634118,0.004310247
GA,-0.000741299,-0.005700549,0.001689406,-0.005299013
GA,0.020380861,0.00210137,-0.000416964,0.003784904
GA,0.013568756,0.009807496,-3.96317E-05,0.002859096
GA,-0.003168603,0.009826797,0.001548999,-0.005665674
GA,-0.008581647,0.015024923,0.001525,-0.004705196
GA,0.020388193,0.003152609,0.000175129,0.00097532
GA,0.018836206,0.001178141,-0.000116264,0.002334804
GA,-0.016130538,0.001796198,0.00079601,-0.0043748
GA,0.020086699,0.003025464,-0.000332539,0.002812579
GA,0.019323627,0.00327311,0.000403401,0.00096866
GA,0.014716677,-0.002488939,0.000111416,0.002106228
GA,0.007440051,-0.002682635,-0.000122385,0.004353676
GA,-0.006656263,0.002547186,0.00051173,-0.000240532
GA,0.006626946,0.002843172,0.001074102,-0.002776565
GA,0.016479043,0.00305261,0.000121105,0.00122189
GA,0.007477296,-0.011962409,-0.000232348,0.00344051
GA,0.016905643,-0.000270296,0.001169533,-0.002541939
GA,0.002257608,0.009996525,0.002295805,-0.007267555
GA,-0.005759416,0.009593324,-0.000494864,0.007570286
GA,0.000629657,-0.006734117,1.91976E-05,-0.000805515
GA,0.009777208,-0.004332758,0.00014901,0.000865131
GA,0.008610974,0.003323623,0.001043464,-0.003205399
GA,0.016457864,0.002032985,0.000279409,0.000589574
GA,0.005222476,-0.009880216,-0.000950995,0.006584105
GA,0.006197179,0.010315035,0.001011178,-0.001596211
GA,-0.020153997,0.003777593,0.00077024,-0.004971366
GA,0.006744031,-0.000936882,0.000108731,0.003818503
GA,0.021746944,0.003148343,-0.000876317,0.00523953
GA,0.01815277,-0.003162184,-0.000791942,0.005578604
GA,0.004753853,-0.006038894,-0.001177128,0.008053368
GA,-0.001861767,-0.005266114,0.000435242,0.000282947
GA,0.004065341,-0.009204755,0.001465449,-0.005627437
GA,0.020741848,0.000892371,0.002761639,-0.009444786
GA,0.000198195,0.00099862,0.000402044,0.000629853
GA,0.013137216,0.000492275,-0.00012843,0.004413865
GA,0.010265784,0.003438038,-0.000236507,0.00361819
GA,0.008603816,-0.004169763,0.000642422,0.000649952
GA,0.011158357,-0.003009837,0.000548632,-0.000743636
GA,0.005985508,-0.00088379,0.000856559,-0.002221068
GA,0.014932633,0.002203738,0.000639167,-0.00098286
GA,0.005984816,0.009704246,-5.96659E-05,0.002088131
GA,-8.62491E-05,0.015244988,0.000317279,0.002711415
GA,0.005156515,-0.012015189,-7.64667E-05,0.000783208
GA,0.005369025,-0.011241516,0.000379869,-0.000551704
GA,-0.005555256,-0.00717332,0.000493605,-0.001438529
GA,-0.004613009,-0.018274618,-0.000195121,0.000769846
GA,-0.017676485,0.007515701,0.002091356,-0.008865494
GA,0.018680139,0.003893939,1.34179E-05,0.002425651
GA,-0.005205502,0.009062924,0.001423916,-0.003785702
GA,0.010383263,-0.001860512,-0.000571898,0.005400593
GA,-0.012680177,-0.017476642,-0.000854589,0.001443535
GA,0.0053476,-0.001889465,0.00137154,-0.004195691
GA,0.021396778,0.004049771,-0.000380222,0.003566492
GA,0.013662447,0.003040262,-0.000903422,0.007026309
GA,0.004557474,-0.012418987,0.00063897,-0.000216689
GA,0.018347879,0.0009701,0.000398866,-9.0426E-05
GA,0.017294036,0.001922887,-0.000228619,0.003526666
GA,-0.015331738,0.015535128,0.001494189,-0.003024566
GA,0.018602313,0.000664847,0.000631067,-0.000896274
GA,0.020287213,0.000127001,-0.000509478,0.003665944
GA,0.016732337,-0.000725007,0.000295982,0.000684672
GA,0.020751896,0.004071382,9.16596E-05,0.00194754
GA,0.011867347,0.004106731,-0.000337818,0.002262684
GA,0.011579959,0.007526771,0.000804704,-0.001836613
GA,0.004429885,0.005722326,0.0003179,0.001301121
GA,0.004695244,0.002114334,0.000760624,-0.000883992
GA,0.012043573,-0.005370584,8.2391E-05,0.001918853
GA,0.015356597,0.001548594,0.000615794,0.000167018
GA,0.021904075,0.002986505,-0.000769826,0.004549406
GA,-0.011127478,0.009355864,0.000626407,0.002335139
GA,0.017274354,0.002340348,0.000520888,-0.000611384
GA,-0.013292201,-0.002072631,0.000139409,0.001830054
GA,0.008516783,-0.011225798,0.000186908,0.000373345
GA,-0.001766867,0.00736517,0.001266003,-0.002206514
GA,-0.00435133,-0.006025985,-0.000624922,0.005924603
GA,0.004148057,-0.001595223,-0.000605961,0.00554715
GA,0.018590642,-0.000947755,-0.00084195,0.005304276
GA,0.020542722,0.003224894,0.000199107,0.001239236
GA,-0.005971649,-0.003715692,-0.001911278,0.013824009
GA,0.015570582,0.000581694,0.000863672,-0.000868325
GA,0.021022009,0.003991227,-0.000777052,0.004633689
GA,-0.002345393,0.002680063,0.000623066,-0.001411607
GA,-0.001216301,0.001440511,0.00014989,-0.000683393
GA,0.003967399,-0.013676403,0.0007105,-0.000567702
GA,0.015566597,0.00202242,0.000654143,-0.00016053
GA,0.000476355,-0.01075005,0.000679655,-0.000495045
GA,-0.005892131,-0.008809521,-0.00105488,0.005984556
GA,0.006222987,-0.004173355,0.000303712,-0.000283427
GA,-0.004358201,-0.012049869,-0.000396467,0.00339173
GA,0.008065369,-0.006861557,0.000788407,-0.001643121
GA,0.009829764,-0.006910604,0.00080703,-0.002089499
GA,-0.009084606,0.002064076,0.001074469,-0.002042479
GA,0.020229771,0.003620409,-0.000420531,0.002961344
GA,0.01289032,0.004330248,4.2092E-05,0.002825161
GA,0.005001716,0.001486271,-2.41002E-05,0.003737352
GA,0.013965782,0.007575751,0.000698232,-0.001456613
GA,-0.009729679,-0.011975544,-1.19972E-05,0.001842939
GA,0.007989707,-0.000722175,-0.000188438,0.00228611
GA,0.017922972,0.001889579,-3.84981E-05,0.002572735
GA,0.008023339,-0.005465514,-0.000333798,0.003862267
GA,0.014059579,-0.004132999,-0.000785158,0.005717743
GA,0.014019677,0.004735912,-6.16856E-05,0.002239801
GA,0.009221011,0.005588838,0.000525383,-0.001364672
GA,0.003128535,0.005854681,-0.000297108,0.003586966
GA,0.008744958,0.000918105,2.03328E-05,0.001967215
GA,0.016431804,0.000558182,-0.000959593,0.00710504
GA,0.010162958,-0.009150379,-0.000414157,0.004896088
GA,0.016125762,0.001273325,0.000240263,0.00028306
GA,0.020786646,0.003595166,-0.000988694,0.005482335
GA,-0.020003075,0.014462438,0.000551893,-0.003021054
GA,-0.004703873,-0.001166564,0.000474634,0.001520705
GA,0.011179219,0.005703258,0.001056429,-0.002993024
GA,0.012518439,-0.007270551,0.000306169,0.000332464
GA,0.012179801,0.005813268,0.001766026,-0.00464884
GA,-0.017983634,-0.000526623,2.19115E-05,-0.000285668
GA,0.012930836,-0.002205566,0.000178733,0.001626121
GA,0.00238202,-0.016114,0.000476947,0.001449409
GA,0.011231749,0.004400459,0.001189865,-0.002849698
GA,0.013268219,0.000360578,-0.001057968,0.007133418
GA,-0.027580342,0.006962913,0.002525236,-0.012806066
GA,0.003530335,0.000809798,0.001493827,-0.00488831
GA,0.001704325,0.010681475,0.00247442,-0.007697831
GA,0.01641792,-0.003397678,-0.000320895,0.002593974
GA,0.016290977,0.000279825,0.000269511,0.00038473
GA,0.018087589,0.003625607,0.000136962,0.001521022
GA,0.009239435,0.003595344,0.000477732,0.000134682
GA,0.019643608,0.00038566,-0.000425923,0.002970274
GA,0.006147992,-0.001575162,-0.000709017,0.005306145
GA,0.013486446,-0.006819213,0.000724438,0.000364309
GA,-0.003029438,-0.007741851,0.001441088,-0.003844654
GA,-0.005497532,-0.002767215,0.000761359,-0.000288067
GA,0.003783395,0.007933206,0.000101502,0.003906178
GA,0.02125447,0.003316737,-0.000631002,0.003930741
GA,0.012073246,0.006647766,0.000837817,-0.000645789
GA,-0.026582753,0.010929503,-0.000268132,-0.003066207
GA,0.004155411,0.003837338,0.00076253,0.000473556
GA,0.004543827,-0.011105156,-0.00037509,0.004046081
GA,-0.040248384,0.009191874,0.000694383,0.000904567
GA,-0.0003755,-0.013646724,-0.001001109,0.006358727
GA,0.006539742,-0.009501086,0.000791209,-0.001362434
GA,-0.004771953,0.001308404,-8.39015E-05,0.00187769
GA,0.014392012,-0.00055582,0.000201251,0.000711388
GA,-0.006227513,-0.005522818,0.001139915,-0.007020004
GA,0.013020161,0.004284411,0.00063409,0.000264047
GA,0.020466304,0.002319666,-0.00060623,0.00381611
GA,0.000802908,-0.013315549,8.74464E-05,0.002017639
GA,0.011861141,-0.000827111,-0.000109415,0.003268554
GA,0.014071511,-0.001961278,-0.00039843,0.003716388
GA,-0.009502118,-0.003301912,0.001065708,-0.003520408
GA,0.001210309,0.001549811,0.000212725,0.002964137
GA,-0.00898695,0.00354378,0.000627973,0.013941963
GA,0.008698428,-0.008163233,-0.000427276,0.003439304
GA,0.018579632,0.002766705,0.000112802,0.002247587
GA,0.011210053,0.001334269,0.000338957,0.001377274
GA,0.009141663,-0.008738891,5.18832E-05,0.002988347
GA,-0.013971333,-0.014993516,-0.000168442,-0.000366366
GA,0.00926127,-0.001888831,0.000916806,-0.001805677
GA,-0.012189943,-0.002922165,-0.00159536,0.003699482
GA,-0.003163454,-0.003150955,0.001105367,-0.002697723
GA,0.014056903,0.000665589,0.00100496,-0.001298518
GA,0.000647963,-0.002120808,-1.57099E-05,0.002772104
GA,0.004645349,0.00583925,0.000690795,-0.000900614
GA,-0.01185492,-0.006922271,-0.000918799,0.001586742
GA,0.014076622,-0.008065684,-0.000689483,0.004282871
GA,0.015513125,0.004040657,0.000657166,-0.00037156
GA,0.013121709,-0.000178659,0.000918788,-0.001819081
GA,0.003566539,-0.002903009,-0.000852693,0.005929003
GA,0.007881072,0.007633227,0.000682776,-0.000871323
GA,0.018731757,0.005082287,0.000287042,0.001037669
GA,0.022410591,0.004629144,-0.000758438,0.004365013
GA,0.02016583,0.002564378,-0.000862581,0.004639063
GA,0.016454436,0.002295716,0.000395096,0.000659945
GA,0.000366778,-0.008761524,-0.001483582,0.008845153
GA,-0.001203197,0.006507205,-0.000785851,0.006403181
GA,0.022115401,0.004354844,-0.000636377,0.003823369
GA,0.007366798,-0.009837178,-0.000623071,0.003032344
GA,0.000343346,-0.0087453,-0.001630122,0.008362178
GA,0.010815478,-0.007820309,-0.000147098,0.002324702
GA,-0.009939207,0.001885417,-0.001604245,0.009681218
GA,0.021273462,0.002199464,-0.000473345,0.003085669
GA,0.015243786,0.004512989,0.000249667,0.001187378
GA,-0.003511025,0.003933009,0.001932353,-0.006167023
GA,0.012883117,-0.000889448,0.00010233,0.001247656
GA,0.017148502,-0.005291339,-0.000430376,0.004909443
GA,0.015222083,0.004494831,-3.55603E-05,0.003180544
GA,0.021421437,0.003801177,-0.00059486,0.003771372
GA,0.011109112,-0.008460875,-0.000186046,0.003213572
GA,0.014101057,-0.008479223,-0.000332198,0.003413345
GA,0.016471219,0.000782066,0.000840284,-0.000967525
GA,-0.006620263,0.01150751,0.000491212,0.000931298
GA,0.010505809,-0.000193613,0.000287261,2.12308E-05
GA,0.021080632,0.00325515,-0.000891087,0.005000997
GA,0.009989379,-0.001705713,0.000300643,0.000531924
GA,0.020453329,0.002837967,-0.000509212,0.00459398
GA,0.013897004,-0.003832948,-0.000598882,0.004884047
GA,0.008758126,-0.003800886,0.001710104,-0.005566526
GA,0.008956573,0.012452352,0.000608509,0.00153534
GA,6.48503E-05,-0.009125241,-0.001347522,0.009067118
GA,0.017581741,0.000799363,-0.001106442,0.006140435
GA,0.020175983,0.000159959,-0.000563916,0.004533397
GA,-0.012791405,0.001518593,0.00047442,-0.003958002
GA,0.002538821,-0.002555453,-0.001464853,0.008633433
GA,0.016280468,0.000423746,-0.000170641,0.002521508
GA,0.00574684,0.002751535,0.001295126,-0.003157382
GA,-0.002438566,0.010928053,0.001510972,-0.004739187
GA,-0.002612892,-0.011063016,0.000288068,-0.001242756
GA,-0.006094769,0.000540482,0.000517225,-0.001088282
GA,-0.014687715,-0.005020306,-0.000325218,4.60653E-05
GA,-0.005235,0.00020288,-0.000647701,0.003383734
GA,0.011721423,0.005272854,7.07136E-05,0.001067939
GA,0.018662337,0.00036287,-0.000354565,0.003259994
GA,0.010922496,-0.006244299,-0.000159432,0.002986261
GA,0.008834103,0.001521254,0.000955796,-0.001463758
GA,0.011342982,-0.008418686,-0.000613713,0.0053946
GA,0.018869422,0.000853135,0.000816047,-0.001468175
GA,0.010675666,-0.005821109,-0.000174598,0.00380639
GA,0.00435263,-0.012677719,0.000572167,-0.001236061
GA,0.002033963,-0.004731686,-0.00042862,0.002936375
GA,0.019575793,0.005777298,-0.00042672,0.003543294
GA,0.007561881,0.00564721,-0.000343473,0.004286379
GA,-0.002907398,-0.010914498,-0.000366052,0.00093971
GA,0.00944938,-0.002653099,0.001269334,-0.002691877
GA,0.010025354,-0.007670475,-0.0008574,0.00597207
GA,0.005510395,-0.0007992,-0.000679394,0.005142751
GA,0.00947331,-0.00039356,4.49144E-05,0.002065952
GA,-0.000336528,-0.005108324,-0.000117454,0.00137383
GA,-0.005318891,0.013944369,0.000778907,0.000415982
GA,0.017382949,0.0040361,0.000621544,-0.000387718
GA,-0.002158709,0.007096875,-0.000550594,0.004669138
GA,0.008109829,-0.007783,0.000476656,2.28762E-05
GA,-0.01032583,0.001033995,-0.000472477,0.000441903
GA,0.005737587,-0.001936604,-0.000144054,0.001856256
GA,0.021189135,0.003917813,-0.000956145,0.004862818
GA,0.021860229,0.003683811,-0.000956706,0.005150082
GA,0.018758238,0.001213837,-0.000288809,0.002562703
GA,0.006266737,-0.001458617,0.000247839,0.001376195
GA,-0.002652133,0.004950603,5.14799E-05,0.000939375
GA,0.012203469,0.002555443,2.82601E-05,0.001626006
GA,0.020381087,0.003281536,-0.000877459,0.004854736
GA,-0.008190354,-0.009911321,0.00091687,-0.003821597
GA,0.001733957,-0.008802714,-0.000501469,0.004030303
GA,0.016523552,0.003753134,3.775E-05,0.002378711
GA,0.001312256,-0.004829105,0.000340068,0.000120325
GA,0.004750308,-0.007769527,-0.000186697,0.001085909
GA,-0.00544928,-0.00202516,-4.45939E-05,0.003779768
GA,0.001728679,-0.003542555,0.000563153,-0.002297436
GA,0.019770498,0.000678217,-0.000928866,0.00544278
GA,0.0098083,0.000227417,0.000871638,-0.002257859
GA,0.01229343,-0.000608548,-0.000413538,0.004884666
GA,0.019448656,0.002787796,0.000297746,0.000638494
GA,9.80314E-05,0.004156743,0.000544115,-0.001398049
GA,-0.016564325,0.003832834,0.001556697,-0.010082944
GA,-0.016912516,0.002283682,-0.000680882,-0.002645135
GA,-0.024648449,-0.004806774,-0.000612701,0.002154431
GA,0.009117144,-0.003016479,0.000462766,0.000708739
GA,0.019305548,0.00038031,-0.00017305,0.001910689
GA,0.009645461,0.005449294,0.000623026,-0.00051859
GA,-0.004047799,-0.005658071,0.000486784,-0.003412136
GA,0.014678827,-0.002493435,9.14385E-05,0.002821903
GA,0.00620028,-0.008187848,-0.001730927,0.011699682
GA,0.016181471,0.005966291,0.00019593,0.001859241
GA,2.09658E-05,0.003951328,0.001165271,-0.003704751
