Sample,FFT_#,q#,Vol_wt
GA,4,2,10412.79582
GA,6,3,4904.105736
GA,11,4,9783.509163
GA,8,3,2379.034084
GA,8,10,10493.29028
GA,7,5,15228.99314
GA,9,6,8489.65176
GA,11,6,58505.73075
GA,8,6,19097.09214
GA,8,5,11441.18946
GA,7,5,8462.358978
GA,9,6,14159.36758
GA,2,2,7177.624782
GA,10,6,14803.78197
GA,8,4,3964.687803
GA,4,3,27578.35587
GA,10,10,18046.92067
GA,11,7,9719.156839
GA,10,9,9244.5902
GA,12,12,124817.8693
GA,10,7,45068.84354
GA,8,5,6844.561271
GA,12,8,13680.37226
GA,12,11,85862.18873
GA,11,5,10562.97027
GA,9,7,3835.624361
GA,9,3,38149.07331
GA,8,5,1277.694394
GA,7,8,5266.64598
GA,9,3,13524.58498
GA,10,6,12555.78321
GA,6,6,17911.02805
GA,10,5,38968.74542
GA,7,8,22293.21651
GA,9,5,23203.52428
GA,5,2,6123.925376
GA,7,2,1091.861914
GA,4,3,7909.332132
GA,4,3,3566.461307
GA,8,6,7739.911055
GA,11,9,3848.729112
GA,9,8,2726.529791
GA,6,4,9367.778095
GA,10,12,5865.55259
GA,6,3,10150.81698
GA,12,13,19280.76364
GA,6,3,10909.96719
GA,9,5,37525.49891
GA,7,3,4393.155418
GA,12,15,11494.01867
GA,5,2,1254.161105
GA,7,6,34182.27098
GA,13,14,15607.98559
GA,7,6,22855.99054
GA,9,6,15378.54995
GA,6,4,3692.466717
GA,8,9,21997.17808
GA,11,9,20157.76643
GA,5,2,32006.62731
GA,7,5,6231.386415
GA,6,7,25359.48068
GA,9,8,18319.7309
GA,10,6,24309.8685
GA,15,17,61215.59054
GA,11,9,11877.53211
GA,11,6,4597.50994
GA,10,5,126838.6784
GA,9,7,12007.58068
GA,4,2,2887.027584
GA,7,8,35087.69393
GA,10,6,20039.47926
GA,10,6,16061.79648
GA,4,4,1473.014176
GA,7,5,6708.401099
GA,9,5,7316.867757
GA,10,4,14676.59157
GA,9,6,23908.64557
GA,11,9,52626.01839
GA,11,5,34623.09332
GA,8,6,4672.839624
GA,11,8,19321.16084
GA,10,8,27270.5398
GA,9,6,91465.41159
GA,8,8,11017.77068
GA,6,3,3946.163115
GA,9,8,11862.26454
GA,10,5,18121.59033
GA,9,6,8895.626432
GA,9,9,28610.98561
GA,8,4,5507.172113
GA,10,4,7729.982195
GA,7,7,13460.84962
GA,9,6,12435.41098
GA,6,2,1913.223361
GA,8,6,5139.066013
GA,7,3,17223.74971
GA,11,10,45516.21585
GA,5,3,7132.482104
GA,8,5,1789.945933
GA,9,5,731.1203916
GA,2,2,8261.971351
GA,9,3,37475.09048
GA,12,10,49110.81836
GA,8,5,23860.45389
GA,7,9,3502.737509
GA,12,6,5772.251587
GA,2,2,1076.390976
GA,9,7,6361.162819
GA,10,7,51115.79488
GA,12,9,38261.78417
GA,5,4,2439.601518
GA,14,12,79585.18681
GA,4,2,1584.812061
GA,9,6,2015.911049
GA,6,5,12365.69456
GA,12,8,20706.71415
GA,4,3,8251.824002
GA,3,3,548.2882482
GA,9,7,19298.7176
GA,9,10,92681.96791
GA,6,4,12703.86315
GA,8,9,8982.449663
GA,10,4,8201.155707
GA,9,9,20500.28335
GA,9,6,26289.31974
GA,8,6,11380.91313
GA,11,6,26279.36973
GA,8,5,6314.71059
GA,12,5,25526.81535
GA,3,3,10932.24133
GA,5,3,19586.68872
GA,6,4,31996.00746
GA,11,8,78766.08305
GA,4,2,8224.788773
GA,11,5,36360.75646
GA,8,4,5046.938263
GA,9,5,18465.49534
GA,9,9,24742.56858
GA,9,11,11010.32496
GA,6,4,9887.479664
GA,12,8,73420.01083
GA,5,4,4703.648533
GA,7,7,1629.894929
GA,9,6,2582.883986
GA,7,7,4431.579777
GA,6,2,28980.26563
GA,10,6,39144.73276
GA,11,7,18178.75347
GA,10,4,7216.394412
GA,7,6,8380.650524
GA,12,7,9227.035445
GA,7,4,4445.330123
GA,7,5,7926.008528
GA,9,5,22170.88395
GA,9,5,13620.38315
GA,9,7,7320.117852
GA,10,8,4297.583925
GA,8,5,16070.24071
GA,7,6,25359.48068
GA,12,7,12419.90445
GA,12,9,72106.70441
GA,7,4,17801.68575
GA,9,9,17779.84331
GA,9,5,29671.72818
GA,8,4,23524.03408
GA,10,7,11835.56035
GA,10,8,9597.998216
GA,8,4,1459.70658
GA,7,3,6191.399752
GA,6,3,11062.48019
GA,12,5,40389.88468
GA,13,5,31086.63684
GA,9,5,4227.045008
GA,4,3,2255.042818
GA,10,6,21413.71778
GA,11,10,4731.711702
GA,9,5,20761.88007
GA,6,4,2281.424567
GA,6,5,14844.88982
GA,6,3,5805.301213
GA,6,5,1532.429832
GA,8,5,22312.05616
GA,10,11,30269.46866
GA,8,5,8912.968583
GA,10,6,21195.69406
GA,11,8,32065.08136
GA,7,4,2548.522987
GA,9,4,27336.04224
GA,11,7,28739.02941
GA,11,9,84456.00488
GA,8,4,3566.461307
GA,8,5,12516.91292
GA,5,6,924.1677782
GA,11,17,285751.1128
GA,9,6,3695.052085
GA,10,7,12544.11616
GA,9,8,31044.55197
GA,9,7,6020.12881
GA,5,4,5889.710061
GA,3,3,3482.427999
GA,8,7,3219.53319
GA,9,7,2799.31973
GA,7,7,1988.492138
GA,10,14,18033.75342
GA,11,9,52575.82955
GA,3,3,3700.22695
GA,7,4,13921.19474
GA,2,2,1492.095214
GA,9,6,42860.14336
GA,8,5,15758.77642
GA,7,4,13488.72328
GA,8,7,6259.120137
GA,10,6,13013.56434
GA,7,6,9505.686019
GA,10,9,31482.08231
GA,6,4,15088.18546
GA,9,7,27275.57867
GA,8,5,9855.173649
GA,10,6,17292.93887
GA,10,5,8760.749078
GA,5,5,7394.970516
GA,13,8,11463.81917
GA,8,5,4138.074104
GA,9,8,13528.57356
GA,7,6,40838.51168
GA,14,10,75023.36521
GA,11,6,5141.955079
GA,8,9,19762.86321
GA,12,9,20761.88007
GA,6,5,1175.605754
GA,7,4,1580.911997
GA,10,6,21084.65113
GA,6,5,16579.61936
GA,3,2,993.4630926
GA,7,3,4346.646768
GA,6,4,8033.010661
GA,8,5,16883.48852
GA,10,8,10256.06817
GA,10,14,7836.098816
GA,5,6,9516.323099
GA,10,5,2161.347778
GA,9,6,8033.010661
GA,8,4,15859.56802
GA,7,5,28913.47436
GA,6,4,3009.394324
GA,13,17,100271.329
GA,9,5,5874.609117
GA,9,8,28980.26563
GA,7,4,7427.596535
GA,7,5,4426.081645
GA,10,7,7437.394258
GA,11,9,7071.37156
GA,3,2,3074.858179
GA,9,5,11226.94055
GA,12,6,8299.209792
GA,6,3,5935.098501
GA,7,5,1687.335383
GA,11,6,25630.34897
GA,8,6,1653.581838
GA,8,4,2113.924358
GA,5,3,10056.7599
GA,10,5,25325.0702
GA,6,3,4352.109374
GA,10,7,10504.28026
GA,7,6,1631.863601
GA,8,5,3579.252417
GA,7,5,11634.02811
GA,9,7,12165.0232
GA,8,7,3999.166406
GA,7,5,3788.572683
GA,8,3,13202.94323
GA,9,10,5141.955079
GA,9,6,7892.667448
GA,8,5,1769.668292
GA,10,6,2530.260484
GA,5,6,7342.873234
GA,7,4,3246.750523
GA,9,6,14086.56221
GA,6,2,6130.048971
GA,9,7,56471.45337
GA,6,3,54087.50925
GA,5,3,3566.461307
GA,7,4,1992.701845
GA,11,5,87706.866
GA,11,11,14147.22345
GA,12,9,68419.64681
GA,5,4,3999.166406
GA,8,3,7329.868108
GA,11,8,17470.65731
GA,8,8,81754.25102
GA,6,3,5055.552426
GA,7,8,10865.46105
GA,4,4,6243.709594
GA,7,3,12919.21393
GA,6,5,4164.968917
GA,10,9,4352.109374
GA,9,7,44042.58621
GA,8,5,16230.96952
GA,9,10,3487.501685
GA,4,4,27487.4053
GA,8,8,12412.15534
GA,8,5,17171.91758
GA,8,3,4036.409434
GA,9,4,1528.573255
GA,10,8,3861.848754
GA,9,7,10376.27876
GA,8,5,11196.98036
GA,2,3,1030.422202
GA,6,3,4740.142758
GA,11,8,21562.5857
GA,8,6,6598.246989
GA,13,25,31868.56571
GA,8,4,8116.93805
GA,8,4,4586.385289
GA,9,6,6873.175078
GA,7,5,2183.017773
GA,11,8,43788.72258
GA,8,6,33646.05139
GA,10,6,25768.61683
GA,9,6,6020.12881
GA,9,12,38912.05632
GA,4,2,2990.086779
GA,9,4,7713.444526
GA,8,8,3353.876596
GA,6,5,5850.469635
GA,10,5,16116.71232
GA,12,5,13736.4363
GA,9,6,62326.83633
GA,7,4,18016.20468
GA,8,5,11671.9631
GA,9,7,62884.98299
GA,10,12,9566.010959
GA,6,3,1783.855467
GA,8,5,28662.18209
GA,10,7,42485.93581
GA,9,6,45641.75669
GA,9,6,11249.43156
GA,6,4,1725.327689
GA,11,6,6949.674719
GA,11,7,26718.37786
GA,9,5,4901.264477
GA,7,4,2217.841263
GA,7,3,677.5286169
GA,7,6,6317.804982
GA,11,5,16171.69441
GA,7,3,9819.318007
GA,11,11,49208.90269
GA,3,3,5263.733743
GA,14,11,15880.59432
GA,9,9,16332.75582
GA,5,3,1423.791
GA,11,6,19267.30685
GA,10,11,37391.14336
GA,10,7,3177.618948
GA,7,6,2157.020494
GA,7,6,9844.41174
GA,5,4,2137.591263
GA,10,5,8197.78011
GA,8,5,3581.813388
GA,4,2,7640.822751
GA,10,7,26115.36941
GA,10,6,69015.91627
GA,10,6,14770.92232
GA,8,6,10485.96138
GA,10,8,32560.76306
GA,10,4,10179.81429
GA,8,8,20863.14527
GA,9,5,9876.706004
GA,8,4,7290.895963
GA,3,3,1637.777904
GA,12,7,4470.115512
GA,8,5,1996.914519
GA,6,6,4200.016951
GA,9,5,2898.94966
GA,10,5,72853.19071
GA,7,5,3358.887098
GA,10,7,16965.11444
GA,10,12,9230.543618
GA,8,4,42930.45195
GA,9,7,13832.73092
GA,6,4,3356.382658
GA,5,4,21997.17808
GA,9,7,2350.053948
GA,11,7,4156.893893
GA,5,3,11358.33478
GA,8,8,1343.615947
GA,7,6,16460.29329
GA,8,5,21875.38623
GA,10,8,12840.76594
GA,7,6,26843.538
GA,10,7,23423.41775
GA,8,6,19717.63765
GA,11,7,21567.24101
GA,10,9,9248.100596
GA,11,11,34117.10803
GA,9,6,16541.23254
GA,10,9,22161.47916
GA,10,5,6876.358113
GA,7,7,970.17946
GA,14,6,28019.36238
GA,7,5,2237.509933
GA,6,3,4033.74438
GA,7,3,1245.148865
GA,4,3,7193.770575
GA,9,8,11215.70403
GA,11,9,29962.30235
GA,10,9,7574.998748
GA,4,2,4087.137599
GA,8,7,27391.50862
GA,9,10,4445.330123
GA,10,6,13796.59506
GA,5,2,3666.632365
GA,8,6,8809.087857
GA,10,6,31958.8234
GA,8,2,1677.384176
GA,9,7,5844.440619
GA,9,8,117941.6512
GA,9,8,23865.27332
GA,7,5,12211.23506
GA,9,3,7388.454565
GA,7,5,5495.354251
GA,8,6,22604.76508
GA,11,9,17275.63388
GA,10,9,49989.7325
GA,11,9,29083.12274
GA,11,5,64542.44339
GA,9,5,4060.411735
GA,8,7,95276.16327
GA,3,2,13524.58498
GA,9,4,33397.84067
GA,9,7,8933.795265
GA,8,5,4221.632835
GA,9,4,2670.618913
GA,11,12,42089.49824
GA,3,4,5673.478255
GA,10,11,29031.6813
GA,7,7,4975.351145
GA,7,3,3406.614402
GA,6,4,55549.46343
GA,3,2,4434.327231
GA,4,3,2999.736455
GA,6,7,17749.27968
GA,7,5,20171.43145
GA,8,7,4461.847789
GA,11,7,38651.48891
GA,5,2,3622.853424
GA,4,3,7071.37156
GA,5,2,2235.322757
GA,9,7,68159.7468
GA,9,5,17133.07864
GA,6,5,4844.526797
GA,9,14,83240.24419
GA,12,9,28651.94127
GA,10,5,9441.953223
GA,9,8,25704.3921
GA,10,6,25069.97774
GA,10,7,15834.35098
GA,8,5,29682.08907
GA,8,5,7290.895963
GA,8,8,10802.51431
GA,10,5,27983.79263
GA,10,11,8435.092452
GA,10,6,10699.1083
GA,11,10,13333.67325
GA,10,7,36477.20141
GA,9,7,8150.588526
GA,12,8,36632.7207
GA,5,4,12265.22208
GA,9,4,5098.691454
GA,10,13,32331.26394
GA,12,8,35274.12125
GA,10,5,25600.75432
GA,9,6,20969.18231
GA,8,7,8930.321989
GA,10,8,12218.94214
GA,9,5,10259.70218
GA,10,9,11843.18758
GA,8,9,4178.438087
GA,9,5,12731.20456
GA,8,5,15905.83587
GA,12,8,27396.55493
GA,4,2,3274.044124
GA,10,5,7561.857921
GA,7,4,1859.468665
GA,7,4,2759.323226
GA,7,7,7352.630662
GA,7,6,15528.60065
GA,9,7,14902.49944
GA,9,5,14459.99271
GA,9,4,17779.84331
GA,8,5,4294.865013
GA,5,5,14350.06248
GA,7,5,13997.74875
GA,6,6,6908.201185
GA,9,9,10872.87398
GA,11,5,52200.17474
GA,10,10,7729.982195
GA,11,6,32320.60829
GA,12,6,44214.06269
GA,9,6,28110.89528
GA,11,6,27902.54757
GA,4,3,6148.431993
GA,11,10,31889.82594
GA,10,6,8390.850385
GA,9,5,87283.41041
GA,9,8,47878.21909
GA,7,5,6302.343616
GA,9,4,25566.24384
GA,2,2,5760.246944
GA,10,5,20555.26139
GA,3,2,2170.007127
GA,4,2,5136.180076
GA,7,4,14038.09365
GA,8,6,13945.35286
GA,9,4,10880.28859
GA,10,10,2592.074582
GA,9,9,3658.893394
GA,6,2,2771.067105
GA,11,5,35818.80938
GA,2,2,1769.668292
GA,10,9,24479.72756
GA,11,7,39212.94919
GA,8,6,19735.72616
GA,3,2,6538.706521
GA,6,3,5847.453517
GA,8,5,25339.81942
GA,12,10,40867.33871
GA,7,7,1961.200555
GA,9,4,10573.98451
GA,5,4,1438.876634
GA,3,2,7846.069904
GA,8,3,1006.850799
GA,12,11,43247.23655
GA,9,7,26913.71352
GA,8,6,1114.338005
GA,7,7,5310.375595
GA,10,9,30206.90919
GA,8,5,10409.14383
GA,7,6,24484.58398
GA,12,6,24908.5382
GA,11,9,28263.6726
GA,7,9,6062.796288
GA,11,9,28447.36753
GA,6,4,1386.307934
GA,6,4,11399.73871
GA,9,5,10190.69701
GA,8,7,3249.229621
GA,9,4,3556.240332
GA,6,6,3822.536862
GA,9,5,14131.03911
GA,7,6,5901.803913
GA,9,9,10245.16222
GA,7,6,29594.05763
GA,8,4,34296.39364
GA,10,5,14183.66624
GA,5,2,1191.535968
GA,8,4,22180.28585
GA,9,5,11634.02811
GA,9,13,40315.23139
GA,8,6,7690.312226
GA,7,7,12427.65865
GA,5,4,33683.87837
GA,7,4,6151.498987
GA,6,2,1163.26492
GA,10,5,3434.347587
GA,9,3,8972.015416
GA,4,3,26573.43764
GA,9,4,18121.59033
GA,5,3,4210.82027
GA,6,5,966.8681505
GA,7,7,2882.263768
GA,8,4,2408.132375
GA,7,8,6191.399752
GA,9,9,3556.240332
GA,7,2,2944.401753
GA,3,2,3373.935806
GA,9,10,28898.07112
GA,11,6,12836.84614
GA,5,4,5584.179508
GA,10,6,13977.58901
GA,11,8,21725.80026
GA,13,6,16746.30582
GA,3,2,3157.959593
GA,8,4,50088.39812
GA,9,9,28836.47174
GA,5,4,13648.36642
GA,6,4,7126.044203
GA,11,8,80978.36025
GA,7,5,5495.354251
GA,7,4,10806.21505
GA,4,2,1079.822429
GA,3,2,2566.829217
GA,6,4,3604.878083
GA,12,12,81478.43872
GA,8,5,21688.45935
GA,8,3,6946.480409
GA,3,4,11036.39064
GA,6,3,23740.1252
GA,7,10,43606.02426
GA,10,9,15158.5348
GA,12,5,49614.18252
GA,8,3,2559.960289
GA,9,5,4483.905559
GA,10,5,8899.095205
GA,8,3,4561.38645
GA,5,4,30955.19239
GA,5,2,1008.527574
GA,11,6,5613.89416
GA,10,5,6673.713734
GA,5,5,8798.724297
GA,11,6,30834.42702
GA,9,3,7404.756803
GA,7,4,1927.783245
GA,14,11,160111.315
GA,8,10,16874.90031
GA,6,5,25832.8994
GA,7,6,8059.83434
GA,11,5,4327.546889
GA,10,6,8965.062536
GA,12,8,57650.31302
GA,7,2,17714.36962
GA,7,4,26903.68985
GA,8,6,12660.93868
GA,5,6,5524.910788
GA,8,7,15553.65441
GA,8,5,14333.79748
GA,9,4,70593.72929
GA,6,3,2837.137488
GA,9,12,6336.373618
GA,7,5,5281.209995
GA,11,11,42901.14766
GA,5,2,9223.52457
GA,6,5,32598.13111
GA,9,8,13624.38113
GA,6,5,3113.872832
GA,8,7,16468.80296
GA,2,2,6246.789584
GA,9,5,19420.03126
GA,10,6,73279.9261
GA,5,2,14293.16736
GA,11,7,33737.90687
GA,8,4,16180.15406
GA,7,3,11938.67465
GA,10,8,51968.93254
GA,9,7,5150.622935
GA,7,5,10724.92954
GA,12,11,23744.93221
GA,7,4,5363.011036
GA,9,7,3796.40196
GA,9,4,44718.00262
GA,8,5,46493.55441
GA,9,5,10489.62562
GA,8,5,4773.914441
GA,9,6,2428.346619
GA,10,9,9794.245633
GA,10,5,17963.58874
GA,8,3,18095.22275
GA,8,5,8482.825818
GA,9,8,58681.2114
GA,12,16,7310.371923
GA,10,9,2086.068027
GA,7,7,5557.485022
GA,10,5,6812.81359
GA,12,9,55760.3308
GA,9,8,3843.485894
GA,5,4,13409.13324
GA,10,8,29983.09275
GA,11,8,8482.825818
GA,13,8,112211.9694
GA,7,4,4519.823888
GA,4,2,5658.56191
GA,9,6,2555.38373
GA,8,5,9633.579562
GA,8,8,5159.293064
GA,8,3,7470.079525
GA,8,5,2915.667627
GA,7,2,19312.18572
GA,10,9,14594.72986
GA,10,10,17154.65307
GA,9,13,11032.66714
GA,6,2,7000.827235
GA,7,7,4119.282802
GA,5,3,21436.95234
GA,8,6,7200.231698
GA,10,7,22723.15168
GA,10,5,8798.724297
GA,6,8,10107.3695
GA,5,3,5368.869801
GA,10,5,28019.36238
GA,10,5,18191.95985
GA,8,5,5530.827904
GA,12,13,34715.82865
GA,10,8,21767.84066
GA,11,4,15830.14756
GA,8,6,1971.683015
GA,10,7,6126.985546
GA,8,5,2414.864868
GA,8,8,77985.50197
GA,5,3,15943.72512
GA,9,7,35625.94696
GA,4,4,14378.53646
GA,7,6,5901.803913
GA,8,5,63818.88553
GA,6,4,5919.956118
GA,7,4,5081.421698
GA,6,4,4503.232422
GA,10,13,22486.58479
GA,10,6,164217.5299
GA,11,6,9754.890298
GA,4,4,2691.540489
GA,5,3,5513.082892
GA,10,5,35537.88144
GA,7,5,10172.56238
GA,10,5,40752.12292
GA,10,9,9855.173649
GA,6,3,2740.567216
GA,8,7,6815.987281
GA,9,5,3586.934865
GA,12,9,21474.15677
GA,6,3,1045.670763
GA,8,8,6920.952139
GA,9,11,4709.256715
GA,9,6,16896.36587
GA,7,6,5075.669454
GA,10,16,76084.51121
GA,9,6,25877.43159
GA,11,6,38008.32807
GA,8,4,10456.67598
GA,10,6,57611.55134
GA,14,6,61988.8035
GA,6,3,455.2682822
GA,6,3,3610.012825
GA,13,10,13401.18715
GA,7,8,4041.738913
GA,7,4,5492.403093
GA,5,5,5038.331569
GA,10,5,5492.403093
GA,9,5,4622.574478
GA,8,7,1791.978841
GA,5,3,5962.386176
GA,7,6,2191.705928
GA,10,5,9512.775906
GA,9,8,59993.02004
GA,12,5,30619.54107
GA,10,5,17427.25789
GA,5,5,32849.72994
GA,7,7,19586.68872
GA,10,5,13009.62703
GA,9,7,7565.143887
GA,10,10,13432.99519
GA,8,9,9787.086481
GA,3,2,1957.013164
GA,8,7,2622.01337
GA,7,4,11467.59392
GA,6,3,15436.84466
GA,8,5,5041.199065
GA,9,4,4262.265825
GA,8,4,4921.175015
GA,8,9,9566.010959
GA,7,5,11140.87195
GA,8,4,1403.134142
GA,9,4,27044.20205
GA,8,5,5090.055425
GA,9,6,10776.63422
GA,9,6,25679.70315
GA,9,8,32017.24835
GA,5,2,4281.271754
GA,3,3,4105.877566
GA,5,3,17262.657
GA,9,3,28780.04145
GA,11,6,22946.27442
GA,8,5,9045.130593
GA,10,7,40763.63445
GA,9,4,17959.20869
GA,9,9,98766.95541
GA,6,4,2255.042818
GA,7,6,15528.60065
GA,7,6,23036.68113
GA,9,7,3157.959593
GA,7,4,3635.711518
GA,9,7,14832.54905
GA,10,5,29656.18678
GA,12,6,8554.594005
GA,11,12,90622.3183
GA,9,9,29506.11339
GA,11,8,14102.72956
GA,11,9,63698.55713
GA,11,6,73181.96379
GA,7,5,7375.422569
GA,11,10,7962.735989
GA,8,5,64347.89442
GA,3,3,13532.56253
GA,5,3,2553.095449
GA,9,5,9973.800062
GA,9,7,9227.035445
GA,5,3,1975.880836
GA,8,7,10092.9019
GA,8,5,6370.464651
GA,5,3,5220.132887
GA,8,8,12088.13564
GA,9,5,22030.01073
GA,9,5,29134.59913
GA,10,10,18914.00361
GA,9,6,39811.36235
GA,9,5,8305.986136
GA,11,6,33080.44644
GA,14,8,41109.63934
GA,7,4,28335.06339
GA,8,7,6237.545609
GA,4,2,3561.349597
GA,8,5,8778.003191
GA,10,13,58077.49691
GA,8,10,5733.271674
GA,10,5,8722.834826
GA,8,5,8384.051034
GA,9,8,31387.02387
GA,9,6,38538.3963
GA,8,6,14025.98792
GA,12,7,49429.81705
GA,12,11,36249.89631
GA,6,4,18744.83884
GA,10,6,31640.70841
GA,9,6,6479.343434
GA,9,8,15729.41846
GA,12,9,34704.9172
GA,10,5,3538.376027
GA,5,3,8933.795265
GA,10,8,22893.98944
GA,9,8,5055.552426
GA,7,5,12234.36115
GA,9,7,5032.595637
GA,8,10,21413.71778
GA,9,7,13768.51079
GA,6,5,1316.013266
GA,8,3,10263.33987
GA,6,5,28764.65735
GA,8,5,2003.240033
GA,12,9,93941.84901
GA,9,4,15075.78503
GA,2,2,5724.29109
GA,2,2,6358.061363
GA,8,4,4057.741408
GA,8,5,47665.73554
GA,10,7,14664.30497
GA,10,5,19366.08145
GA,11,9,10082.05411
GA,12,8,94132.09081
GA,3,2,16579.61936
GA,9,7,40602.46849
GA,7,5,16913.54717
GA,6,2,1378.850068
GA,8,5,14439.61335
GA,9,5,18931.83904
GA,7,3,2347.828694
GA,6,3,1467.307209
GA,9,10,36788.41048
GA,6,4,3249.229621
GA,10,6,14427.38961
GA,9,7,46157.01569
GA,10,4,8255.203969
GA,4,2,3108.987311
GA,6,5,3809.46194
GA,9,5,23227.39727
GA,9,7,4437.077718
GA,10,5,50855.2098
GA,7,3,25300.50774
GA,12,6,57883.18155
GA,6,7,24879.22412
GA,12,6,57605.06293
GA,10,7,17008.13097
GA,5,5,2500.674395
GA,8,6,2841.876325
GA,8,5,4113.919441
GA,11,11,11721.34519
GA,8,4,25084.67289
GA,12,11,23500.06416
GA,8,8,7789.613085
GA,9,9,15295.40475
GA,8,5,14386.67117
GA,10,8,58798.29578
GA,9,6,9498.597895
GA,4,4,11812.68848
GA,11,7,12118.87323
GA,9,6,14709.38117
GA,11,8,24649.9804
GA,11,10,15574.54469
GA,9,6,18288.86478
GA,8,4,48908.7564
GA,12,9,64750.61967
GA,7,4,23846.00616
GA,10,6,76318.59874
GA,8,6,6050.596113
GA,11,7,8458.947912
GA,11,19,61182.60625
GA,9,9,6711.555667
GA,12,11,25133.67452
GA,9,5,25941.8
GA,8,3,11253.17928
GA,12,7,51869.04648
GA,4,3,4816.239376
GA,8,4,4456.339632
GA,7,6,2356.729931
GA,10,5,55224.17966
GA,8,6,2889.411543
GA,7,6,5504.216192
GA,5,3,6032.311217
GA,6,5,19722.16433
GA,8,4,2778.119721
GA,9,8,14272.87036
GA,9,7,10270.61328
GA,7,3,710.1176669
GA,9,8,11850.81987
GA,8,6,32128.86393
GA,8,5,5351.299904
GA,8,4,3954.099403
GA,6,2,19785.48894
GA,10,5,20605.7072
GA,10,5,25827.95099
GA,8,4,914.4055797
GA,2,3,8204.528743
GA,9,6,21223.48828
GA,9,5,3323.863759
GA,8,4,2773.41661
GA,10,7,56721.97435
GA,9,6,109927.603
GA,11,5,15952.14862
GA,7,6,1542.084569
GA,8,5,6573.155984
GA,5,2,976.8130916
GA,13,11,57198.40342
GA,10,5,8746.955173
GA,10,5,1279.509678
GA,6,3,1000.148504
GA,4,3,2233.134334
GA,11,7,166118.0787
GA,9,10,23677.63344
GA,8,6,5679.447922
GA,11,7,12633.6477
GA,7,5,9594.440903
GA,9,5,1651.604467
GA,9,8,29299.52182
GA,4,3,12746.83602
GA,11,7,3975.285637
GA,8,4,1128.244651
GA,3,2,1796.045139
GA,8,5,3799.011356
GA,6,5,31540.2202
GA,10,7,8664.340991
GA,8,7,3684.709601
GA,5,2,3922.38853
GA,8,8,2290.243166
GA,9,6,9459.643144
GA,9,6,17827.90613
GA,12,5,19303.20797
GA,7,6,10336.15452
GA,7,2,6873.175078
GA,9,7,8523.811971
GA,12,6,20950.72858
GA,12,6,72755.41901
GA,5,3,3749.511876
GA,12,10,10420.10436
GA,7,5,22189.68909
GA,9,10,14224.1888
GA,9,4,4667.245942
GA,9,8,40942.27934
GA,3,2,2352.277909
GA,7,5,11786.02156
GA,2,2,2045.575672
GA,9,8,24072.73346
GA,8,6,18443.38459
GA,4,3,8268.737548
GA,9,5,22387.47203
GA,7,6,13274.196
GA,5,2,16447.52391
GA,9,4,53128.44542
GA,10,10,12330.88191
GA,10,4,36760.62644
GA,5,3,37189.88642
GA,6,4,13037.18591
GA,8,4,27679.53348
GA,5,3,3780.751133
GA,6,3,1727.334043
GA,7,4,2691.540489
GA,7,8,32721.16316
GA,10,11,55224.17966
GA,11,4,39543.12582
GA,12,7,23065.25747
GA,10,6,49448.25982
GA,3,2,3089.468636
GA,6,3,1623.990142
GA,13,6,66552.99935
GA,2,2,8367.059173
GA,11,5,14212.0298
GA,8,5,10332.51151
GA,11,8,15038.59674
GA,8,5,11736.55209
GA,4,3,13648.36642
GA,8,6,4143.447937
GA,9,8,33905.69988
GA,11,9,14750.40154
GA,7,6,2013.796732
GA,8,5,8595.695236
GA,12,6,33916.52693
GA,4,3,6914.575682
GA,8,3,3259.14787
GA,8,6,4365.777116
GA,3,2,12072.77833
GA,3,3,4395.89491
GA,6,4,18068.8719
GA,4,3,2696.196882
GA,10,5,8370.457844
GA,9,7,39879.96362
GA,8,7,21052.29525
GA,11,12,12080.45617
GA,10,10,13792.58391
GA,7,7,2204.761663
GA,7,7,6626.51384
GA,8,7,21567.24101
GA,8,5,9357.196673
GA,9,8,22448.81276
GA,6,3,8143.854719
GA,9,4,20702.1216
GA,10,4,3840.866353
GA,10,9,22297.92382
GA,12,5,10035.09739
GA,7,5,13270.23613
GA,7,2,29124.30235
GA,10,9,56606.28563
GA,8,5,25823.00732
GA,8,5,9869.526812
GA,6,5,5889.710061
GA,6,4,11505.35073
GA,9,7,36083.91692
GA,13,5,13688.37314
GA,11,8,33376.29869
GA,11,5,9765.619498
GA,8,3,6026.220352
GA,5,2,1538.219902
GA,8,6,1312.347688
GA,9,9,11622.65395
GA,3,2,5041.199065
GA,8,4,8438.500309
GA,7,5,4946.813418
GA,8,7,1391.908033
GA,5,3,7959.39343
GA,8,5,38589.27684
GA,10,5,17744.91321
GA,7,3,10795.11741
GA,9,5,71321.10337
GA,6,5,26818.49397
GA,9,5,3988.547374
GA,7,4,8602.551311
GA,5,5,12026.74545
GA,8,8,48249.3481
GA,6,6,19285.25262
GA,7,6,12280.66053
GA,8,8,21084.65113
GA,11,13,186330.2849
GA,8,8,7779.663008
GA,9,7,64193.71759
GA,5,5,5055.552426
GA,9,5,20440.77716
GA,12,7,20821.69593
GA,10,7,8795.268616
GA,8,4,25852.68734
GA,10,5,37000.13761
GA,4,2,3804.236623
GA,10,8,14820.21907
GA,11,4,5793.273686
GA,4,2,23480.8958
GA,10,9,25492.33814
GA,4,2,2635.869401
GA,10,11,6721.027997
GA,9,6,6806.470529
GA,10,7,41961.51982
GA,5,3,746.2465876
